Canada, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/12/2021
Year    Age        ASFR
2009     24     0.06834
2009     25     0.08014
2009     26     0.09148
2009     27     0.10371
2009     28     0.11241
2009     29     0.11943
2009     30     0.12091
2009     31     0.11797
2009     32     0.11120
2009     33     0.09831
2009     34     0.08838
2009     35     0.07680
2009     36     0.06218
2009     37     0.04966
2009     38     0.03832
2009     39     0.02868
2009     40     0.01995
2009     41     0.01320
2009     42     0.00769
2009     43     0.00448
2009     44     0.00234
2009     45     0.00112
2009     46     0.00053
2009     47     0.00028
2009     48     0.00017
2009     49     0.00008
2009     50     0.00008
2009     51     0.00005
2009     52     0.00003
2009     53     0.00001
2009     54     0.00000
2009     55+    0.00000
2010     12-    0.00000
2010     13     0.00003
2010     14     0.00048
2010     15     0.00207
2010     16     0.00574
2010     17     0.01185
2010     18     0.01852
2010     19     0.02662
2010     20     0.03374
2010     21     0.03972
2010     22     0.04699
2010     23     0.05561
2010     24     0.06588
2010     25     0.07574
2010     26     0.08805
2010     27     0.10014
2010     28     0.10870
2010     29     0.11479
2010     30     0.11710
2010     31     0.11748
2010     32     0.10922
2010     33     0.09984
2010     34     0.08750
2010     35     0.07767
2010     36     0.06306
2010     37     0.05089
2010     38     0.03933
2010     39     0.02909
2010     40     0.02093
2010     41     0.01378
2010     42     0.00839
2010     43     0.00457
2010     44     0.00243
2010     45     0.00099
2010     46     0.00053
2010     47     0.00027
2010     48     0.00022
2010     49     0.00009
2010     50     0.00011
2010     51     0.00008
2010     52     0.00004
2010     53     0.00001
2010     54     0.00000
2010     55+    0.00000
2011     12-    0.00000
2011     13     0.00003
2011     14     0.00045
2011     15     0.00192
2011     16     0.00543
2011     17     0.01053
2011     18     0.01718
2011     19     0.02522
2011     20     0.03247
2011     21     0.03757
2011     22     0.04542
2011     23     0.05308
2011     24     0.06297
2011     25     0.07447
2011     26     0.08670
2011     27     0.09808
2011     28     0.10789
2011     29     0.11413
2011     30     0.11802
2011     31     0.11610
2011     32     0.10968
2011     33     0.09960
2011     34     0.08926
2011     35     0.07635
2011     36     0.06392
2011     37     0.05072
2011     38     0.03958
2011     39     0.03056
2011     40     0.02078
2011     41     0.01402
2011     42     0.00887
2011     43     0.00492
2011     44     0.00259
2011     45     0.00127
2011     46     0.00067
2011     47     0.00042
2011     48     0.00022
2011     49     0.00013
2011     50     0.00013
2011     51     0.00008
2011     52     0.00003
2011     53     0.00001
2011     54     0.00000
2011     55+    0.00000
2012     12-    0.00000
2012     13     0.00003
2012     14     0.00039
2012     15     0.00176
2012     16     0.00511
2012     17     0.01043
2012     18     0.01640
2012     19     0.02481
2012     20     0.03082
2012     21     0.03710
2012     22     0.04414
2012     23     0.05025
2012     24     0.06114
2012     25     0.07320
2012     26     0.08538
2012     27     0.09787
2012     28     0.10852
2012     29     0.11589
2012     30     0.11830
2012     31     0.11607
2012     32     0.11096
2012     33     0.10110
2012     34     0.09118
2012     35     0.07853
2012     36     0.06454
2012     37     0.05257
2012     38     0.04006
2012     39     0.03047
2012     40     0.02224
2012     41     0.01444
2012     42     0.00871
2012     43     0.00537
2012     44     0.00285
2012     45     0.00124
2012     46     0.00075
2012     47     0.00039
2012     48     0.00022
2012     49     0.00016
2012     50     0.00005
2012     51     0.00002
2012     52     0.00001
2012     53     0.00000
2012     54     0.00000
2012     55+    0.00000
2013     12-    0.00000
2013     13     0.00003
2013     14     0.00040
2013     15     0.00170
2013     16     0.00460
2013     17     0.00960
2013     18     0.01557
2013     19     0.02249
2013     20     0.02954
2013     21     0.03521
2013     22     0.04204
2013     23     0.04880
2013     24     0.05810
2013     25     0.07106
2013     26     0.08355
2013     27     0.09492
2013     28     0.10639
2013     29     0.11325
2013     30     0.11776
2013     31     0.11817
2013     32     0.11072
2013     33     0.10189
2013     34     0.09206
2013     35     0.07860
2013     36     0.06591
2013     37     0.05158
2013     38     0.04131
2013     39     0.03047
2013     40     0.02197
2013     41     0.01448
2013     42     0.00953
2013     43     0.00513
2013     44     0.00301
2013     45     0.00146
2013     46     0.00076
2013     47     0.00045
2013     48     0.00024
2013     49     0.00009
2013     50     0.00007
2013     51     0.00004
2013     52     0.00002
2013     53     0.00001
2013     54     0.00000
2013     55+    0.00000
2014     12-    0.00000
2014     13     0.00002
2014     14     0.00030
2014     15     0.00143
2014     16     0.00420
2014     17     0.00824
2014     18     0.01442
2014     19     0.02145
2014     20     0.02922
2014     21     0.03452
2014     22     0.04096
2014     23     0.04820
2014     24     0.05812
2014     25     0.06896
2014     26     0.08254
2014     27     0.09547
2014     28     0.10745
2014     29     0.11468
2014     30     0.11869
2014     31     0.11914
2014     32     0.11343
2014     33     0.10293
2014     34     0.09227
2014     35     0.08105
2014     36     0.06763
2014     37     0.05289
2014     38     0.04104
2014     39     0.03097
2014     40     0.02256
2014     41     0.01495
2014     42     0.00937
2014     43     0.00530
2014     44     0.00304
2014     45     0.00155
2014     46     0.00081
2014     47     0.00041
2014     48     0.00028
2014     49     0.00009
2014     50     0.00015
2014     51     0.00011
2014     52     0.00005
2014     53     0.00002
2014     54     0.00000
2014     55+    0.00000
2015     12-    0.00000
2015     13     0.00002
2015     14     0.00025
2015     15     0.00121
2015     16     0.00366
2015     17     0.00792
2015     18     0.01269
2015     19     0.02012
2015     20     0.02658
2015     21     0.03348
2015     22     0.03950
2015     23     0.04697
2015     24     0.05628
2015     25     0.06759
2015     26     0.07970
2015     27     0.09339
2015     28     0.10593
2015     29     0.11329
2015     30     0.11847
2015     31     0.11774
2015     32     0.11375
2015     33     0.10380
2015     34     0.09275
2015     35     0.08349
2015     36     0.06691
2015     37     0.05430
2015     38     0.04235
2015     39     0.03128
2015     40     0.02358
2015     41     0.01521
2015     42     0.00979
2015     43     0.00571
2015     44     0.00307
2015     45     0.00164
2015     46     0.00091
2015     47     0.00046
2015     48     0.00027
2015     49     0.00022
2015     50     0.00009
2015     51     0.00004
2015     52     0.00002
2015     53     0.00001
2015     54     0.00000
2015     55+    0.00000
2016     12-    0.00000
2016     13     0.00002
2016     14     0.00032
2016     15     0.00121
2016     16     0.00303
2016     17     0.00680
2016     18     0.01156
2016     19     0.01796
2016     20     0.02533
2016     21     0.03160
2016     22     0.03826
2016     23     0.04540
2016     24     0.05474
2016     25     0.06631
2016     26     0.07889
2016     27     0.09257
2016     28     0.10386
2016     29     0.11349
2016     30     0.11675
2016     31     0.11966
2016     32     0.11397
2016     33     0.10625
2016     34     0.09460
2016     35     0.08229
2016     36     0.06875
2016     37     0.05574
2016     38     0.04224
2016     39     0.03272
2016     40     0.02238
2016     41     0.01531
2016     42     0.00975
2016     43     0.00609
2016     44     0.00332
2016     45     0.00153
2016     46     0.00098
2016     47     0.00041
2016     48     0.00027
2016     49     0.00018
2016     50     0.00011
2016     51     0.00006
2016     52     0.00003
2016     53     0.00001
2016     54     0.00000
2016     55+    0.00000
2017     12-    0.00000
2017     13     0.00003
2017     14     0.00032
2017     15     0.00100
2017     16     0.00292
2017     17     0.00603
2017     18     0.01043
2017     19     0.01704
2017     20     0.02280
2017     21     0.02891
2017     22     0.03662
2017     23     0.04348
2017     24     0.05234
2017     25     0.06307
2017     26     0.07546
2017     27     0.08758
2017     28     0.09940
2017     29     0.10954
2017     30     0.11359
2017     31     0.11624
2017     32     0.11101
2017     33     0.10422
2017     34     0.09353
2017     35     0.08318
2017     36     0.06831
2017     37     0.05557
2017     38     0.04348
2017     39     0.03282
2017     40     0.02338
2017     41     0.01582
2017     42     0.00963
2017     43     0.00612
2017     44     0.00322
2017     45     0.00179
2017     46     0.00099
2017     47     0.00051
2017     48     0.00035
2017     49     0.00017
2017     50     0.00011
2017     51     0.00006
2017     52     0.00003
2017     53     0.00001
2017     54     0.00000
2017     55+    0.00000
2018     12-    0.00000
2018     13     0.00002
2018     14     0.00027
2018     15     0.00112
2018     16     0.00254
2018     17     0.00530
2018     18     0.00868
2018     19     0.01458
2018     20     0.02047
2018     21     0.02648
2018     22     0.03319
2018     23     0.03996
2018     24     0.04907
2018     25     0.05949
2018     26     0.07199
2018     27     0.08432
2018     28     0.09639
2018     29     0.10583
2018     30     0.11313
2018     31     0.11471
2018     32     0.10916
2018     33     0.10284
2018     34     0.09352
2018     35     0.08235
2018     36     0.07051
2018     37     0.05518
2018     38     0.04360
2018     39     0.03352
2018     40     0.02389
2018     41     0.01657
2018     42     0.01011
2018     43     0.00640
2018     44     0.00327
2018     45     0.00173
2018     46     0.00114
2018     47     0.00053
2018     48     0.00037
2018     49     0.00021
2018     50     0.00021
2018     51     0.00013
2018     52     0.00005
2018     53     0.00002
2018     54     0.00000
2018     55+    0.00000
2019     12-    0.00000
2019     13     0.00003
2019     14     0.00031
2019     15     0.00098
2019     16     0.00245
2019     17     0.00467
2019     18     0.00831
2019     19     0.01338
2019     20     0.01863
2019     21     0.02464
2019     22     0.03024
2019     23     0.03797
2019     24     0.04682
2019     25     0.05623
2019     26     0.06863
2019     27     0.08067
2019     28     0.09363
2019     29     0.10416
2019     30     0.10946
2019     31     0.11332
2019     32     0.10838
2019     33     0.10230
2019     34     0.09315
2019     35     0.08184
2019     36     0.07016
2019     37     0.05650
2019     38     0.04328
2019     39     0.03395
2019     40     0.02458
2019     41     0.01652
2019     42     0.01035
2019     43     0.00625
2019     44     0.00357
2019     45     0.00190
2019     46     0.00110
2019     47     0.00052
2019     48     0.00034
2019     49     0.00022
2019     50     0.00017
2019     51     0.00009
2019     52     0.00004
2019     53     0.00001
2019     54     0.00000
2019     55+    0.00000
